"org_uuid","Predicted Funding","Total Funding Received","Number of Founders","Number of organisations founded previously by current Founders","Funding received from organisations founded previously by current Founders","Number of executive jobs held by Founders previously","Funding received from previously held jobs by current Founders","Number of Funding Rounds from previously held jobs by current Founders","Number of Bachelors","University Rankings from Founders' degrees","Number of previous funding rounds","Age at Funding - Series Unknown","Funding Raised (USD) - Series Unknown","Age at Funding - Seed","Funding Raised (USD) - Seed","Number of Investors - Seed","Age at Funding - Series A","Funding Raised (USD) - Series A","Number of Investors - Series A","Funding Raised (USD) - Debt Financing","Age at Funding - Series B","Funding Raised (USD) - Series B","Average organization age at events","Organization Age","name"
"0159a66b-8075-4724-9f0a-d06658091ce0",8200742.239166666,8000001.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,8000001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"LevitasBio"
"01605352-6f6f-41e2-95bd-c813ab8168e9",849012.5075,675500.0,3,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,22.0127723361876,"Skyqraft"
"01607353-3308-9fa7-8ff6-cc0691d65003",31386966.7775,3623365.0,1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,58.5,1596729.0,51.8,4281128.139302919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27053943612805,120.28173063101912,"Warwick Analytics"
"016321a5-d291-480a-8e14-624011a5b997",10462812.925833331,10500000.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,3000000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,62.85139325242818,"xtraCHEF"
"01699089-70c2-3feb-5d9b-4f0248f14a55",20076613.344166663,20000000.0,1,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,29.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"invest.com"
"016b29c7-1f07-4422-9d29-a65f11dd8718",283126.8358333333,190151.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.895542002915873,41.00289533665989,"Nethermind"
"016b9e8c-bf83-4910-ae60-8e86ac309d97",849012.5075,744096.0,3,1.0,0.0,8.0,109666668.66666669,5.0,0.0,0.0,1.0,0.0,0.0,16.0,744096.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Kobalt"
"017330f0-e9fb-d23c-10c6-61a18c5af918",41000767.19583333,41109370.0,5,1.2,49331244.0,12.0,49331244.0,6.1999999999999975,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,3561720.0,1.0,24285609.29061785,52.0,5547650.0,112.13371937822131,132.2737633216288,"Treasury Intelligence Solutions"
"017582b5-04e4-46f8-81a0-dd778d80db95",849012.5075,1114352.0,2,0.0,0.0,4.0,3647721.5,1.5,0.0,1.0,2.0,0.0,0.0,28.0,999869.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"FJONG"
"017b84e9-19a1-d6b3-a44b-76330b9c1d2e",849012.5075,2880932.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,86.0,900000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,133.16084519189306,156.68494219593833,"Bitext"
"017d8c78-eb92-7486-aed7-792354ed2b86",8200742.239166666,8447285.0,3,0.6666666666666666,1.0,7.0,161146493.66666666,10.666666666666664,3.0,3.0,4.0,0.0,0.0,21.5,5390814.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"Booodl"
"01896763-43cd-db7d-0b2c-097a0ac88e6f",283126.8358333333,5000.0,2,0.0,0.0,3.0,2500.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,90.1209470420337,"Brand Graphics"
"018bb750-32e2-1b76-b63c-c55c1351c720",7069706.895833333,7000000.0,3,0.3333333333333333,0.0,5.0,4333333.333333333,1.0,2.0,3.0,2.0,0.0,0.0,14.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"The Floor"
"018d46af-e1ca-2b91-2819-03cc64d712ae",283126.8358333333,40000.0,2,2.0,5790000.0,10.0,371508000.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"OwnOut"
"019039ea-ee33-43f5-83cf-5f31528074f5",8200742.239166666,8000000.0,1,1.0,178200000.0,2.0,178200000.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,8000000.0,3.0029130253849354,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"LinkedSee"
"01981a52-071e-4c3b-908d-e625300715ce",283126.8358333333,336000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,336000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,192.2667816587609,"Shannon Waltchack"
"019ba197-6c2e-e5dd-9ab1-afa83e5d2323",283126.8358333333,200000.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,50.6361176044577,156.29068358693198,"Navagis"
"019c4782-10b5-1c30-51e0-b54aad5adbe3",1980047.850833333,2000000.0,1,1.0,0.0,2.0,98200000.0,6.0,1.0,0.0,3.0,0.0,0.0,23.0,1700000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,23.52409700404525,87.22971724265385,"INSTO"
"019fc64f-50fe-f018-473a-8d4602810913",4242118.5375,4300000.0,2,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,72.0,700000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,68.33815889443315,119.9531817901805,"Mavatar"
"01a284ff-ae73-46d6-b18a-6da8636c3b2d",3111083.194166667,3350000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,32.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Arpeggio Bio"
"01a504d7-f7bd-a6a2-c55d-f3b3c0940500",53442155.9725,53229009.0,4,0.5,8250000.0,6.0,8250000.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5175000.0,1.0,0.0,24.0,8150000.0,50.6361176044577,157.3091849935317,"textPlus"
"01addfbb-d1f7-91e9-be6a-3fab2e7394ce",23469719.374166664,23590998.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.709439618883344,108.28969794040944,"Quuppa"
"01afb180-8829-f323-7d8b-f99323b91b9f",19511095.6725,19475815.0,3,0.0,0.0,4.0,33333333.33333333,0.3333333333333321,1.0,1.0,6.0,92.5,4212955.0,0.0,0.0,0.0,34.0,6000000.0,1.0,3262860.0,0.0,0.0,50.6361176044577,192.2667816587609,"Tego"
"01b77f14-1f88-9d0e-a5a8-9bc0a896f87f",1980047.850833333,1900000.0,2,1.5,5000000.0,7.0,85812500.0,5.0,2.0,1.0,5.0,0.0,0.0,29.66666666666667,1500000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,132.2737633216288,"Conference Hound"
"01c047e4-c1ef-98ff-185f-0254f5b13915",283126.8358333333,120000.0,3,0.3333333333333333,371724.0,5.0,26716023.33333333,3.666666666666668,0.0,0.0,3.0,0.0,0.0,0.0,1326531.069651459,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,19.548656029897945,96.26481036571592,"Hublo"
"01c2126b-43e9-4436-0356-c67212222765",34780072.8075,35000000.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.5,2653062.1393029187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"SellAnyCar.com"
"01c27e62-8c1a-6ec2-2b7b-4f01be65a5fb",283126.8358333333,250000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,132.2737633216288,"XtraInvestor Ltd"
"01c31536-eb54-47ac-b348-a1d7918410c9",16117989.642499998,17600000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.333333333333336,7926531.0696514575,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0255446723752,63.31136162960225,"test.ai"
"01c83a97-41ba-440e-984b-94cb22c30321",6504189.224166666,6500000.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,6500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Jitta"
"01cc120d-c281-48c3-8d02-0e14c1aa10fe",4807636.2091666665,5000000.0,1,2.0,8500000.0,4.0,53100000.0,9.0,1.0,1.0,2.0,0.0,0.0,18.0,1000000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,24.279759337974085,"Plum"
"01cf3526-0a6c-505f-6e77-4c3bea2a6f19",10462812.925833331,10720000.0,1,0.0,0.0,2.0,10952500.0,13.0,1.0,0.0,4.0,0.0,0.0,33.5,3100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,79.3116901784431,"Gig Wage"
"01cf7bc3-1640-4bc0-83d4-e383e8383fde",849012.5075,1000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1000000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"SAR"
"01d4effe-a84d-43f8-9d82-fb3d27c6fdd6",1980047.850833333,2000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,2000000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"TartanSense"
"01d7801c-a714-5473-fab4-ad4463ff5813",5938671.5525,10939843.0,3,0.6666666666666666,2.0,5.0,8405679564.666667,13.333333333333329,1.0,1.0,9.0,0.0,0.0,15.0,427125.0,3.0,39.5,7837589.0,2.0,0.0,0.0,0.0,25.29826074457381,60.28871229388694,"Oval Money"
"01dae8b4-8e28-a21f-60e2-591442a813c2",283126.8358333333,80008.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,32000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Articbot"
"01dcdcd8-ef51-942a-46a3-7ed96321ccaf",283126.8358333333,159229.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,159229.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,56.67467504466212,"Pearlai"
"01ddf68f-90a5-bc86-2377-1b23e285373e",1414530.1791666667,1356822.0,4,0.0,0.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,8.0,1326531.069651459,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,63.27850674551839,108.28969794040944,"Nous"
"01dfeba3-dfc1-9de9-1506-3bddcda77634",1980047.850833333,2130000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,2130000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616604037043885,72.28074498449661,"Yobit"
"01e372ff-311e-b975-4a58-0fe9d565ad51",283126.8358333333,120000.0,2,2.5,75000.0,7.0,75000.0,1.5,0.0,0.0,2.0,0.0,0.0,14.0,20000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"SocialCapital"
"01e46701-0fc5-314d-65ec-acc5cd6ea1e3",849012.5075,570000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,570000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,29.02181427407817,72.28074498449661,"Scorechain"
"01e4d262-76d8-81ec-bf36-d5f0caaa1524",283126.8358333333,40000.0,1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,46.78535493541962,"MusicMind"
"01ed2c47-4152-4d99-a276-131a628397ea",7635224.567499999,7358172.0,2,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,2945000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Gauntlet"
"01f442e3-1e95-4eb5-09b0-a6e852cfb5b5",42131802.53916667,42070113.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,45.0,5192494.0,2.4241519674355496,47.0,8282521.0,3.0029130253849354,0.0,0.0,0.0,68.37101377851701,84.27277767510627,"Coinsquare"
"01f5abdb-c350-b5ee-9b37-2606e64ed4ea",1980047.850833333,1700000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,43.0,1700000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.798962333244354,60.28871229388694,"Fenris"
"01fc222f-b88b-4959-9f71-23bd94ec0c36",2545565.5225,3346236.0,1,0.0,0.0,1.0,68700000.0,3.0,1.0,0.0,6.0,40.0,7794289.542567125,21.66666666666667,1246236.0,2.4241519674355496,32.0,1600000.0,5.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Lindy Biosciences"
"01fd5dac-b299-4c36-82e9-d8ba65768fc8",283126.8358333333,120000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.743875644263746,108.28969794040944,"Chargehound"
"01fd6261-fcb7-45d3-9e8e-ad72eb0f35b7",3676600.8658333328,3500000.0,2,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,34.0,3500000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,31.63925337275919,72.28074498449661,"Sourceress"
"02075318-237b-5fda-d8c3-52bac3bd12d6",44959390.8975,44727288.0,3,0.0,0.0,7.0,3050060310.0,2.333333333333336,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,6500000.0,3.0,12227288.0,76.0,12500000.0,124.20241346502664,165.32577670999402,"LendKey Technologies"
"0208e998-7b79-491a-1d5b-ab38c595d30a",47786979.25583333,47970000.0,3,0.3333333333333333,0.0,7.0,15990000.0,1.6666666666666683,0.0,1.0,5.0,0.0,0.0,12.0,1970000.0,2.0,30.0,7000000.0,11.0,0.0,45.0,15000000.0,46.75250005133575,95.54200291587097,"Owlet Baby Care"
"02093d40-f8fe-496b-a46c-fdeaf7075d71",849012.5075,1064067.0,2,0.0,0.0,2.0,532033.5,1.5,0.0,0.0,3.0,0.0,0.0,29.5,884067.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,78.29318877184336,"Pagamobil"
"020b85ae-d7d2-8d9f-3c57-84f3c8e7d9cc",405194147.7491666,405000000.0,3,0.3333333333333333,21975000.0,3.0,3354705312.0,8.333333333333336,1.0,1.0,5.0,0.0,0.0,21.11675093034465,1326531.069651459,1.0,5.0,30000000.0,6.0,0.0,13.0,15000000.0,50.6361176044577,60.28871229388694,"Better.com"
"020c79fa-a338-41ab-93a1-40c7aa557055",1414530.1791666667,1500000.0,2,1.0,10000000.0,4.0,10000000.0,1.0,1.0,1.0,1.0,0.0,0.0,44.0,1500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"YORAN Imaging"
"021032e9-6d57-266f-1717-593dc111096a",849012.5075,729617.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,54.30912339062404,"Veezoo"
"0211ac24-a94c-500e-d281-efdda3059de2",283126.8358333333,2574600.0,1,1.0,154284906.0,2.0,308569812.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412300.0,0.0,0.0,50.6361176044577,204.29166923345448,"Lifetone Technology"
"0214fc72-ac66-735d-80fa-d0fad901373a",283126.8358333333,450000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,450000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Mink Campers"
"0219ae8c-bf72-4cc5-b762-f18d783ba882",5938671.5525,24000000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,50.6361176044577,156.29068358693198,"Proximity Finance"
"021ac709-7de2-90c4-fe72-05a937e6423f",19511095.6725,167762266.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,56.0,670000.0,0.0,0.0,0.0,34.0,10000000.0,3.0,0.0,0.0,0.0,91.38038426524844,106.28555001129384,"Harmoney"
"021ae933-c210-62ca-aaad-bae712ba2484",283126.8358333333,100000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,29.700815211811328,"NeedEnergy"
"0220dd84-e4d8-8b5b-ed8f-14372536a19c",1980047.850833333,2000000.0,1,1.0,487623747.0,3.0,490743747.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,2000000.0,2.0,0.0,0.0,0.0,50.6361176044577,144.26579601223844,"SavvyMoney, Inc."
"02243e41-9394-b26e-c60b-da84efb3eec5",283126.8358333333,348018.0,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25918396681657,66.9911086469948,"Incomaker"
"022a3ebc-bb4a-7a30-1dbc-e037cc46d168",11593848.269166669,11388893.0,3,0.6666666666666666,2683333.333333333,9.0,130255600.0,11.0,1.0,1.0,4.0,0.0,0.0,29.0,1326531.069651459,1.0,42.0,3000000.0,2.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"hiQ Labs"
"022bc34b-5a48-daa7-c668-87c4cbafe00a",2545565.5225,2500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,78.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"AIMS Innovation"
"02301a95-47f7-45a0-9732-8833d05081bd",3111083.194166667,3861611.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3861611.0,1.0,0.0,0.0,0.0,50.6361176044577,24.279759337974085,"NVX Clouds Tech"
"02323ba1-df10-bef4-2285-651229296222",283126.8358333333,225000.0,1,1.0,0.0,3.0,109319890.0,5.0,1.0,1.0,4.0,0.0,0.0,17.333333333333332,1451531.069651459,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,42.842768845356176,60.48584159839011,"Witlingo"
"02327170-81c7-4a4c-92d8-83636df1ee1d",6504189.224166666,7664035.0,3,1.0,11966664.666666664,8.0,29558329.33333333,9.666666666666666,0.0,1.0,1.0,0.0,0.0,13.0,7664035.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,15.310375983079734,"CAST.AI"
"0237347d-8c2f-89e5-bb57-e1331ecf54a9",2545565.5225,2437741.0,4,0.25,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,31.5,3026531.06965146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"MavenView"
"02397e8a-d1a3-da7b-ef5c-e947769c4a29",1414530.1791666667,1363179.0,4,1.5,308844.0,10.0,308844.0,0.5,1.0,3.0,4.0,0.0,0.0,47.0,2564710.06965146,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,106.97550257705495,"Veridu"
"023c09d8-959d-6a3f-bb14-400a736474a9",283126.8358333333,150000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,150000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,101.29160763054684,"happin!"
"023c1b48-2384-402b-b6a4-bf3091804e9a",283126.8358333333,150000.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,77.14326782890821,"Indacar"
"02413edd-87c6-4a84-d86c-4f6205582fd8",22904201.7025,23000000.0,4,0.0,0.0,4.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,18.0,1650000.0,6.0,50.0,3000000.0,3.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"Yoco"
"02488154-d748-1dca-3631-202927409b55",14986954.299166666,14725000.0,4,0.25,0.0,7.0,61220741.5,0.25,0.0,0.0,6.0,0.0,0.0,11.666666666666664,6001531.0696514575,2.0,32.0,10000000.0,6.0,0.0,0.0,0.0,50.6361176044577,70.34230682354874,"Snapcart"
"024a3050-4af0-159b-d389-315886fca9fc",148449124.8125,148600000.0,2,1.0,33600000.0,6.0,107900000.0,6.5,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,8200000.0,2.0,22500000.0,48.0,21000000.0,50.6361176044577,131.25526191502905,"TigerConnect"
"024b4420-0ddf-0a78-e392-18d8a1c91b41",12159365.940833332,12000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,12000000.0,3.0,0.0,0.0,0.0,113.39863241545,144.26579601223844,"Velocidi"
"024cbf1b-4dc0-c68e-975e-0ca073166eb5",3676600.8658333328,3850000.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,3850000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Halla"
"024d26ed-e03c-e51b-08cd-0c7c1bc9ddd5",82849074.89916667,83125170.0,7,0.2857142857142857,11546660.0,18.0,265298206.42857143,2.8571428571428577,5.0,2.0,6.0,48.0,7794289.542567125,0.0,0.0,0.0,14.0,5000000.0,6.0,3853066.0,23.0,11122763.0,50.6361176044577,72.28074498449661,"OfBusiness"
"024ded52-5d91-904f-6b23-9b66645c7e47",2545565.5225,2500000.0,2,0.0,0.0,2.0,0.0,0.5,1.0,2.0,2.0,0.0,0.0,23.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"IntraPosition"
"024fe3c3-1a9a-45e7-91e3-9fffa5eb0e9e",1414530.1791666667,1500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,1500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05807100761823,48.26382471919342,"Conundrum"
"0250a90a-abad-2457-6734-7c562978544c",283126.8358333333,492712.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,29.66666666666667,259948.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Syngli"
"0251bae1-fa4e-438a-a1aa-2d02d7782deb",14986954.299166666,15000000.0,3,0.6666666666666666,1521956.666666667,5.0,1521956.666666667,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"RateS"
"025dd1e5-9dcc-4211-be5d-b6d4f57b325a",283126.8358333333,230000.0,2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,230000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,22.111336988439188,37.45456785560278,"Cerescoin"
"02692896-0ece-3bcd-1dfc-261000aa786e",849012.5075,1000000.0,2,0.0,0.0,2.0,107660000.0,3.0,2.0,0.0,2.0,0.0,0.0,16.0,1000000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,62.29286022300253,"Astralink"
"0269c4d1-973e-4119-8243-b8be6b2aaf41",849012.5075,940000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,640000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Harena Data"
"026b9f2e-f904-4a9f-9da1-d639a058d02f",1980047.850833333,2250000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2250000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,25.82393888991561,"Grow Credit"
"027ae0fd-7d8d-4a80-95b3-b4965890db1e",2545565.5225,2499999.0,1,0.0,0.0,1.0,19200000.0,3.0,0.0,1.0,1.0,20.0,2499999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"CDJ Technologies"
"027b4226-802f-42fd-8554-9dd9a6507b32",1414530.1791666667,1200000.0,2,0.0,0.0,4.0,135500000.0,5.0,1.0,1.0,1.0,0.0,0.0,9.0,1200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,24.279759337974085,"Vested"
"027b6930-0e06-4db7-869f-28c9ec9d145a",283126.8358333333,1973500.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"BibeCoffee"
"0281b5a0-025c-f4e9-ad78-053750049bc5",283126.8358333333,31704.0,2,0.0,0.0,2.0,31704.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,81.31583810755869,"WhaGoO"
"0285571b-cd50-e491-22d5-ea8dbb140497",283126.8358333333,500000.0,3,1.3333333333333333,630000.0,7.0,2405299.333333333,3.333333333333333,3.0,0.0,1.0,0.0,0.0,10.0,500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Dogetipbot"
"0287a38f-9023-4014-b41f-1c42a448e520",3111083.194166667,3048198.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,8.0,7794289.542567125,0.0,1091749.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,33.24914269286844,"Vet-AI"
"02890242-4a0e-0044-1f89-0d35cd86a3a0",17249024.985833332,16974998.0,2,1.0,0.0,3.0,22487499.0,4.0,1.0,1.0,4.0,0.0,0.0,21.0,6600000.0,4.0,40.0,10000000.0,4.0,0.0,0.0,0.0,50.6361176044577,65.31550955871784,"Long Game"
"0292e88c-7da1-477a-aa4f-f6654ce79cbe",1980047.850833333,2050000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45025565206678,41.857122322840304,"WasteHero"
