"uuid","name","investment_count","logo_url"
"1eb99717-7c73-aa65-cb85-c3800435918c","STC Ventures",16.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178817/08795890ef8821ef04b8b6f60c0e848d.png"
"896175b7-b684-ea75-9c74-47b74acaf6e0","THE WORLD BANK",15.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1417210294/vhjzdbueufkgie5svz6d.png"
"9d8fa74d-3532-2074-adf3-beb2ff3de31a","Rob Dobson",12.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ztdim494gaexcrkwzifc"
"c1b23386-c8e2-9219-c34a-ca17ded6a233","Shahar Tzafrir",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1449558152/ajcscnr9albmbm3s9cz1.png"
"1f4b4e0e-61b8-5e30-bf1e-bf8ef978f43c","Canvas Ventures",55.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1447193619/xmudzqztbzsflgtw3lcr.jpg"
"15185c3f-9fb3-8cde-a0b9-ec2ca0b43ff2","Sozo Ventures",26.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1467856744/fd3z6c4cq7hvxff1b6fe.png"
"a789fc7d-2ff6-3413-e12d-c4fd7131bcb0","BrownSavano Direct Capital Partners",3.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397760806/aadd0dc8845aca22d96131e81ba7d66a.jpg"
"c98d90a2-d5d2-69d1-68bc-a05de33fa358","Anchor Equity Partners",9.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1429680502/oys7kbjuzebo8cw68lv0.png"
"95c20434-e65b-c963-c9d8-239fbb7e4d82","Ferst Capital Partners - FCP",20.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1460483826/uwgz8igvtsnk1idkmdya.png"
"d0a41a4a-544e-4a38-c1b7-268622852f4b","Mosley Ventures",19.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178844/a070a8d4b45efda71026a93cdf3bafba.png"
"fef33443-fa1a-0db9-1c75-a7d353468dbf","HM Treasury",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1413030259/jzgicaer3kldyrldkysx.png"
"ea246987-f673-9599-1899-174328bf1230","Kotak Mahindra Bank",8.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1405915862/iidpqv6tofpvxg8lbutp.png"
"f6564a7f-1a58-a31d-df1d-a1f468b14af4","Gaël de Boissard",6.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397187680/df559dadddc67f8027d4b0c0050c1b88.jpg"
"ab121565-76de-2a2c-4385-deed709b25bc","Firestartr",43.0,"https://res.cloudinary.com/crunchbase-production/image/upload/mlhdspbibpystumvvuzb"
"bbc4db8a-690a-cd2e-5f6a-bfe39e6a8e43","HitecVision",11.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1484233332/sbcrcpsuqrvy1ynpcqan.png"
"c631111a-6bbd-c92b-c567-0ef2abc512d3","Susa Ventures",126.0,"https://res.cloudinary.com/crunchbase-production/image/upload/we1ddukzj8unskbmgecl"
"c0b94b29-0759-f524-4bdd-547958ca2617","Blackbird Ventures",145.0,"https://res.cloudinary.com/crunchbase-production/image/upload/gtpt3xox7ntdyffgok74"
"fc15998e-3094-35af-4c90-d7deb102ce96","Scentan Ventures",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1451964003/usebkmmkniopvubdtoxx.jpg"
"4807638b-690f-92dd-f79e-6d4841d4c60a","Walden Riverwood Ventures",37.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1450193328/hfsozivw8remwi8i99by.png"
"52aa8917-69b4-6ef5-6b3e-7e91e514b903","The Young Foundation",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1466509739/bta7ipffzwfgasu6xap6.png"
"5023a689-017f-bf45-3015-b3fd2e5b5b07","Kalyan Krishnamurthy",5.0,"https://res.cloudinary.com/crunchbase-production/image/upload/pgg01mcikknvlletywuw"
"63cd5882-e3ec-d6e6-311c-3f26b73f579c","Bison Capital Asset Management",12.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178862/ad3d417bfaf27df22b1fef371e55bce6.png"
"3729a001-25f6-6d3d-dc90-f0191b443f88","Start-Up Brasil",28.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397186992/74e38ef4413680df892f55e006a86fcd.jpg"
"e3f4b20a-5262-bf89-314d-3d89d9d62ed3","HorizonOne Asset Management",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178864/0198b4ed510485f53ff7658d1a349504.png"
"ac03771c-b9b6-8fbe-d87f-a39ed69c04b9","Houston Angel Network",182.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178867/bb1857f3ed10aac69bca0c32fd73f75a.png"
"9d3839aa-577c-41b7-ae75-95cdf6bc1c96","Femto Growth Capital",21.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1404312378/pkfrlabmp26x7uza9ky2.png"
"7822144b-d89f-ffc8-1943-f2a97413155b","Ravinder ""Ravi"" Sajwan",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1414752917/ujh8qvfuy3ltg9mrvhiy.jpg"
"60a8d903-841f-c27b-a5dd-e44ab18c0808","Accelerator Centre",99.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1482854214/iyfm3hlyfvp8rlrhbx63.png"
"6b89cbfc-9c78-e4de-40f5-6d0af16d5cce","Stonehenge Growth Equity",18.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1415994325/v7zao1qipoouj9kabjxv.jpg"
"aed0d53e-d7d5-6ba6-0325-c14b94707bd1","Lord David Alliance",9.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1468652076/o7eqptnvu3yc0l60k26x.png"
"c3872313-7729-00d0-80e9-846c494404d1","Surgical Care Affiliates",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397188077/63165a44a7f3fecbcfbade12b8a47992.png"
"28a5c4a3-ad52-d54b-32fb-b5cb3e85afa7","InnoVen Capital",171.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1466631470/a4d3emnqvp7ldo6ilmnd.png"
"6fc38660-fe4c-8031-1730-a849069dc4b2","Gopher Angels",13.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178894/99074275e9496eeb227063720b6a9a57.png"
"b525f256-9d14-7f5c-6238-706e7f946069","Launch Tennessee",111.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1421789831/lqxw3ztw7g4ttj3e6h0k.jpg"
"98759cf5-0323-0ed8-2195-3b8f9364bd6c","venVelo",12.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1482924382/oijydwifizqrjacitypx.png"
"114bd122-26bf-7767-441a-a0a0be606399","Ruben Vardanyan",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397189230/bc59c1778b8ab17785ec9d8e4fa62dd5.gif"
"f549fc7c-2e4e-7e2d-54a9-034869aef4bc","OKWave",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1475655751/bp3yhoqtm8cphqu98spv.jpg"
"17e3cf7d-b2da-7ed1-60bd-f8941954d176","Ben Franklin Technology Partners of Central and Northern Pennsylvania",32.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178936/fcf5af988350adbfbf6f12c3cbc28725.gif"
"a32f7ef8-30cc-5d72-1b29-3d40a76b01fd","R&R Ventures",11.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1499407429/xctutrkeiwjjjfolxh7l.jpg"
"1f631592-2223-6390-08a6-f5788406afa5","Sonae",4.0,"https://res.cloudinary.com/crunchbase-production/image/upload/rjgkfflquyh7xdvj52wj"
"410225a5-4385-2762-5976-02578e1b4135","Treetop Ventures",3.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178948/d5b44a1a45a5db5fd58283eeb58e4dfa.png"
"cbb78690-0733-a422-c15f-e7218af5334a","Middleburg Capital Development",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/m9tpnu7i4tbfxxv0fdel"
"3f57462d-0b3d-b9d0-29fc-c3cfbe108ca3","Stephanie Allen",6.0,"https://res.cloudinary.com/crunchbase-production/image/upload/emu6x0fwikixzmhrj9ls"
"c257e1ed-9cc8-ca74-6b3c-79e1aa9ed7bd","GMB Ventures",2.0,""
"aa73d429-aba1-53bc-4014-5b39ae700951","Kedaara Capital",6.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178960/25fb3507b09c61427fae41dd4daa233d.png"
"57c5496f-9004-9cca-c549-479765a58143","Collective Spark",12.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397189444/99bd74a0a6b793c50bf62adb6869073d.jpg"
"77696aa2-a396-fef4-6391-0a535936fe6c","Omnivore",66.0,"https://res.cloudinary.com/crunchbase-production/image/upload/kmttobwjjjjccizvd0w5"
"a68e4517-1ae5-10c2-d35a-81bcf0a4387e","Swaminathan Anklesaria Aiyar",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1474529152/hbtb0dauspjgdorrryey.png"
"6afb6eb4-ac02-1a91-6829-4bb7c6ccdb1f","The Angel Roundtable",4.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178982/bc309743e625c432d2b7046b03af2256.png"
"1a39b7f4-0b4c-dc99-3b96-ce17ebc6d18f","Money Forward",12.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397189938/99293ab724e31cf78f7646da05af2113.png"
"9f461e51-7a9a-13fc-a563-578f9c3c1e3b","IDBI Bank",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1433586334/i3pyiz8abcfwih62pj6z.png"
"8ed31fc0-4472-34c3-d56f-d252ec76d201","FBR Technology Venture Partners",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1459396648/eeqyyvo18xsycxmklp2f.png"
"b6879b42-6bc2-28bf-dfe4-c954e2aa3514","Spring Lake Equity Partners",17.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178990/ebc97f484f939a0cd817436d887fd6d4.jpg"
"78f34ba0-dc02-d2d7-a535-f8f025bb2a96","BlackRock Private Equity Partners",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1502779272/cywtk2ouxna5zh1h88yk.png"
"0c1f6de0-b5c3-d0c1-b7e9-076d8e9ebbdf","Baird Capital",130.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178991/16fc52f4e4fc50aff5f3caf5bac7003e.gif"
"34ff3f5b-a13b-3189-1426-fa15871c4eb9","Jorg Mohaupt",8.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1473395222/sutpf8uusg5v4tkou0bc.png"
"de576760-4d64-61ef-432e-3c01d5dd4cc0","Orion Startups",29.0,"https://res.cloudinary.com/crunchbase-production/image/upload/oluzniruqktmorcwduwq"
"175889d3-fd32-75c0-7a64-e2c178b75335","Business Development Corporation of America",3.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1502946852/rbtmlzn2adzxmtioewea.jpg"
"b82aad31-b907-edbc-6b6e-ee2af35688b5","KEC Ventures",67.0,"https://res.cloudinary.com/crunchbase-production/image/upload/fi60jpmo52xnfrpxig6r"
"c8c1be3d-9dd0-3da1-c642-232d683f5073","ClearVue Partners",31.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397179001/a5deb2a05f41553ad8a05635631341b8.png"
"0494f6f5-bb3c-7c32-f2d5-2b5fc2132753","Johann ""Hansi"" Hansmann",33.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1500352320/wpbctbgkam9omj6gakyd.png"
"474f4cb7-3e89-c2e2-8a92-1d0d15ec5027","Blue Haven Initiative",19.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397179006/6f09a881e0f7a0c5fe2f7653713ab2bb.png"
"a2cb7620-468f-70da-59cb-0701c7d3e632","The Toro Company",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1499146645/isz5u1iyxlo1nudcjegp.png"
"ef2e1b3b-79a5-5693-61e6-fe147f163418","Pacific Life",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/cnbcpq4cn1okho5mwzkj"
"39e05c23-d147-5517-4e03-5496e9054233","Sumitomo Chemical",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ervyxsjxokw4qlvdiyt6"
"8a9909b9-ef68-13f5-2b50-c314271b9313","Cambridge Innovation Capital",60.0,"https://res.cloudinary.com/crunchbase-production/image/upload/nfl2ncoaqk4lwn43egzb"
"b3271285-0aa1-8d3c-e841-b935124cc566","Batipart",2.0,""
"23b14dde-673b-32c2-6a6b-5145c4badfb6","Quantum Valley Investments",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397179013/320145cac9e8e3a43bf48ca7075b2c89.png"
"a5193cb6-86c2-ec15-c402-b55bc3e7a2c0","Wall Street Financial",1.0,""
"a2cd5532-3360-e7ab-5e47-c36413595347","Kitara Capital",6.0,""
"5abf8f10-623d-c090-2435-54821c12ed09","Inova Health System",4.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1499407864/eyhtddglq9dae8czapib.jpg"
"99399c7e-08b2-57ba-170b-39146982e56e","Vectr",44.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1408543572/ingdpcup0wnpagcbpki0.jpg"
"69dfbe19-6fdf-d2c0-1b36-50bb3b123c21","Oryzn Capital",21.0,"https://res.cloudinary.com/crunchbase-production/image/upload/y9wcyhgvivxtmnfgmgxv"
"ee934b30-430c-0abe-01aa-8c8b462d4c31","Heller Financial",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1457409239/s4ssitwdwaoinelqeo0g.png"
"ba35ba3b-d9f7-fd9e-f694-f7e30592b295","The MasterCard Foundation",20.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397192030/3b258dd4a28941a76cc4231b9e951043.jpg"
"c737e831-5976-03ce-8f80-4081e54137d1","Vermont Center for Emerging Technologies",13.0,"https://res.cloudinary.com/crunchbase-production/image/upload/oetzwf6poxrsoi3weogx"
"1b728fd0-c863-9cf2-4c2f-c5d1c7f13726","Safaricom",10.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1492835240/lvgxxlk8a5ekx7irna0d.png"
"9e647fd8-24f5-fe85-7d77-02a515d538de","MaC GP Ltd.",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/m51v6i9ys2aspzjd6q6d"
"3e526fec-1d4d-cfe8-5cf9-5197ec9c61e4","KDDI Open Innovation Fund",29.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1406103527/l8r6aqtcmcipl5inb9xt.jpg"
"2a9ff478-7e37-a3be-4745-ad2cb3129470","aws Gründerfonds (aws Founders Fund)",58.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1449878580/oxk9d3mhsbrkcwjqgtkh.png"
"582acfc5-7e40-99d1-7a8a-4cc3fcd18d46","John C. Morris",3.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397182387/b2f782216f87f02ed749579b67413d43.jpg"
"38f1f31e-27cd-40b4-7147-be81b154db3f","AIRMESH",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/blrbtkrgyckvvycc6rjt"
"8bde54c8-cef4-b0a9-d6e8-30a38f05af4a","CoVenture",27.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ywoshqojq3nlc3yqbdi6"
"6bbce574-3f59-1f6d-3d9b-914b67ba4073","Lateral Capital",16.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1494604556/davag4huebgzg5ufxcih.png"
"67ed5100-be3f-6687-4f33-5e9fef2e550e","Plante & Moran PLLC.",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1414724636/qb6hez1kn1oivdhtnbel.png"
"6498b48d-674d-4dc5-0f2a-bcc038360656","Nomura",28.0,"https://res.cloudinary.com/crunchbase-production/image/upload/xlcbltuacyczzxji4kuj"
"0aba9043-fb8e-74c7-a6b4-56398cd25f77","Qingsong Fund",77.0,"https://res.cloudinary.com/crunchbase-production/image/upload/yg5dto72aapy8f3rmgkq"
"e39a5e42-f648-40ff-108c-faef58c4f77b","Berlin Technologie Holding",19.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ygts371xvyxaz0bdjm6t"
"7cef4d21-734e-c9a0-6fd7-e7fc12a29c3c","twofour54",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1425924901/pa867dty0npaadn1ilkk.jpg"
"24d90ba6-166d-1d57-0013-0a22c48a177d","Banco Santander",18.0,"https://res.cloudinary.com/crunchbase-production/image/upload/spaqvi7xfg1rcjsj6sfw"
"c8871b63-8363-15e4-1d5d-7d3407b83a59","JAL Ventures",25.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1450899343/tkayodzdkadzmen4uyky.jpg"
"04a364bc-6d85-d7d4-6169-71fd27099229","SparkLabs Global Ventures",71.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397179066/4cb05bcf898b548a0e01a7035e9a05a3.png"
"0cbe6a8c-e648-6454-51cb-6b396767397e","Lanzadera Accelerator",257.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1406984465/xcf9objceot3geo1d3oi.png"
"5191ac54-44e9-40b5-5d8d-8f43a3eae313","StartUp PHL",16.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1413087264/vpfzetb3bzsusrgr3wgq.jpg"
"d1321501-93ed-5227-fc58-85d093bb4df9","Baxter Ventures",17.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1468312352/acuqvosvw1hvfo6x9s2j.png"
"4983644a-0c53-e33c-447f-48ed6318297f","Centerview Capital",13.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1443467926/dvkrzgdk2fklqf5vagax.jpg"
"0d2b82ad-bd6f-9f54-c76a-448a455af317","Airbus",4.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1481743171/kdj3xapgcqrd5yrzgnk8.png"
"425eab99-2cd8-7d3a-c11a-7c11117ebe39","Build Ventures",22.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178468/4e5c2ce21ee41691704200135ea2f250.png"
"0b88ab9f-5fab-c340-2b19-5a3c99764bab","Gaw Capital Partners",10.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1468020069/hmeeph40lmdcnfvj1q3t.png"
"dd3c754e-9070-68c0-6163-9687b1e80d11","Industrial and Commercial Bank of China",13.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178471/f9fb19a1c15d47affb8d1800ac92383d.png"
"7c5208c1-69dd-53e6-c7bb-2fb43c29f992","Ameba Capital",48.0,"https://res.cloudinary.com/crunchbase-production/image/upload/c3smm2jgaee8d0f9b7df"
"27d3e99f-2961-349f-a2a4-b06ec36df584","Tectonic Capital",53.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1497549076/ff5vv2mkle44wv5q7l3g.jpg"
"a11b5c2f-5c42-5722-32f4-2a6fceba0da7","TA Capital",37.0,"https://res.cloudinary.com/crunchbase-production/image/upload/lhumnc9g8dlwzrfzoxyv"
"b765a7e1-742a-e938-a0f2-329f66a011e4","Social Capital",384.0,"https://res.cloudinary.com/crunchbase-production/image/upload/slr7uyml9gxcspmmcgtn"
"4e0d468f-9f29-b370-c20c-38f8e1c9b96c","GIC",150.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1410563756/fty5wllzlyw5ej0qwdet.png"
"e78721f5-4a71-923a-88ce-2ccf79f94730","Everis Group",5.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397180785/08ce6c7fc6b466a44d3b861094fe0665.png"
"71ad744e-bb6a-48c2-f35b-c295bb8dc9d1","Sydney Seed Fund",9.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178480/32c06be4ec62edf90e112fd579d46a20.png"
"bdb89d4d-6960-67bc-b1a2-2853681ebf62","CapHorn Invest",52.0,"https://res.cloudinary.com/crunchbase-production/image/upload/iclmt2eql5b8qvtmshdm"
"643056a9-def1-0e2e-e6c3-fe6f3355bd74","Henry Ritchotte",9.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397185229/de190b19a83d7105884925ca76fcb449.jpg"
"a0b47ad6-770e-d7d9-534d-8d9fd52a0c60","Visionplus",72.0,"https://res.cloudinary.com/crunchbase-production/image/upload/hxci8pnbbkyyyldcjq4e"
"7f1e19c4-0db0-c802-37e5-8954eab20032","Cascabel Management",1.0,""
"4fbb8b76-ebda-a111-699c-122b800d90e0","Aligned Partners",11.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178504/f01ae3f6f8dafa6d25c65fabef5496e2.jpg"
"92b41f4f-4cfd-3585-8924-365a2431b5f4","The London Fund",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/mntv8wxdh7hbq8rrvygz"
"e02810a7-16fb-f15c-7e14-7d31dc6560a6","Vision Knight Capital",31.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178509/b8bc0f7e5c90aa37015b6901a9e6ba0c.png"
"09d1a370-6dde-5531-0f2d-10b8664bd611","TYLT Ventures",41.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1456414638/zesz9vn0hqc3ee7ijurw.png"
"271e1bf5-086a-dbb8-9806-b76a591b864e","Hyundai Motor Company",43.0,"https://res.cloudinary.com/crunchbase-production/image/upload/xevzc9vkodkida4hxewu"
"f644287f-2abf-1f50-1d78-d05ade823f76","Anges Quebec",128.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178517/f4e5286657fdb12bd5d2266fcace7dc0.png"
"3e24a0ad-c9a7-4b47-fc64-9f9cd41105bf","Korys",24.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1459523350/tfhczdywavztbglabogs.png"
"62bde9bc-6144-02e0-6838-440873923b9a","Breega",65.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ahxjnka5pficok8ldx8x"
"436b2c6a-9d6d-80e8-c11d-fa5d742d838c","PAG",18.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178521/31089f3cb8af4a1e2fa4a3a0754ebe67.jpg"
"88754d15-a68e-11f3-347f-591049a3f4de","Jon Carr-Harris",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/rzmy9eunsiqsl9exazqf"
"fb69a6c0-677c-3e40-d5c3-609e37e50194","Edgewood Partners Insurance Center",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1475923525/ihmearcqq6whrzfuau7n.jpg"
"67d29b25-fb59-eebf-2147-765e561f5e9f","Bay Capital",8.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178523/507cba24001317c1dbc4d6909ab91bc2.jpg"
"d379f22e-a728-97f4-a9c2-f9cd920afb76","LiveOak Venture Partners",60.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178526/9d301242916cd33be3e4e0b74d4c4efe.jpg"
"79bade51-0fd8-6d47-ed71-5308c4c70ea3","American Express Ventures",73.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1489819076/xkqw3gjuuau23ldgya3r.png"
"f367e73a-8640-e2d2-4779-661e3ab1bb8b","International Airlines Group (IAG)",8.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ow1naaji99qkufd807xb"
"a8025859-ddd3-a1a4-b92e-8f30965f177a","Rock Springs Capital",78.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178528/29706ca4e21a5e3b2aca61d1db9a5a50.png"
"2a1c1c84-3dce-bc96-7cfd-06730de8bf8c","RRJ Capital",3.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178531/59ddcb0283934cb9e3753e2c94a15421.jpg"
"1d25724a-bb3c-068b-4120-9e2be8ac1e96","Zetta Venture Partners",58.0,"https://res.cloudinary.com/crunchbase-production/image/upload/jt3nek0judcqfihdvgnk"
"27bdc115-d0ca-809d-b3d7-7174be00fa77","Wild Basin Investments",20.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178539/ffa06fdc9d0b98903350475c6e103ed0.bmp"
"e47bc16a-4871-99dd-9123-f167de90aaa8","50 Partners",48.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397184506/8276ea0168161036e2252cf4db3f846a.jpg"
"4311249d-fb41-1a70-2326-e0cf1e4b46c0","HOWZAT Partners",86.0,"https://res.cloudinary.com/crunchbase-production/image/upload/o0mtcmao4imhoyhwa0he"
"8985e0c8-db83-d025-905c-0146d771a316","Keiretsu Forum Northwest",108.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1456900666/famhdfzjss9kwry2jvbu.jpg"
"bf7e9048-e4c2-33aa-a621-308c40fbf604","CLP Holdings",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1480683597/lbg09rbpyrhop6bebdi6.png"
"e257add9-10a2-d30c-76e9-29c120d4b9fa","UCLA Ventures",12.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1426274687/wneigzt117mhh6pbn4rc.jpg"
"f41a25f5-a745-1cca-087a-7f5c112809ac","Future Perfect Ventures",38.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1411641246/sqxrurjqqjm0suoyho03.jpg"
"c1752c3b-3660-4638-5ab9-fba3fddcad21","Yayoi",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1415860190/rclqehc9kgamlacei8x1.png"
"2e3e8a47-acdc-9c5d-9c74-b8816bb2db30","NTT DOCOMO Ventures",109.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ogosjafei3wnxgkrly4z"
"a951b8f8-bf93-1436-fcd4-18862c61dedf","Sun Life Financial",7.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1415703733/od5je89foojspcdubwcq.jpg"
"0787c9d6-0c3e-60de-cd09-fd56d9828e1c","Conversion Capital",40.0,"https://res.cloudinary.com/crunchbase-production/image/upload/kwe7k2dm7utmqt5y0quv"
"54e7ea51-c482-4fa2-ab6d-a03d24b25808","Assetz Capital",1.0,"https://res.cloudinary.com/crunchbase-production/image/upload/q71owx18tiotul4sgh6k"
"e93672de-3385-d9f9-cdc1-718d7b8dadc3","Pierre Lorinet",3.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397188219/9a6f9e9753725cfc2f3fdf39fd294fe7.jpg"
"24540ba2-35b0-a757-f75e-87565c50692e","Shunwei Capital",317.0,"https://res.cloudinary.com/crunchbase-production/image/upload/avzng2vc59cgnuhx76al"
"93bebf8a-6ea7-acfd-059b-5ff4465f24c6","SWaN & Legend Venture Partners",27.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397760800/5f5e1dcfd9aed94dff4a91080f69afdd.png"
"7b200edb-fb10-b865-ea72-b6e8526cb35f","BridgeLane Capital",17.0,"https://res.cloudinary.com/crunchbase-production/image/upload/ari3slkss9nmg1hofdq3"
"5afca729-c7b8-c4b0-746a-e04a533a6eab","Exto Partners",10.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1501922816/jzumju2ufhy5sfcib5u6.png"
"1089ed23-8554-fe63-89ec-f9092a22e1e6","Hera Capital",9.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1422960628/ju1jfwwxidql9xq8kf2y.png"
"33628143-2add-1832-7f67-69c530a15dec","Motus Ventures",21.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1458330413/fzrrlnu3buvxdtx1dzfl.png"
"37f9b151-c6b0-e959-441b-702812fa05d7","Kinetic",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397185489/c8da2af90f03b8ba0acd5b8e2365c752.png"
"c56c6e9f-c19a-4522-38fc-616db3a0e851","Rajiv Kuchhal",2.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1474163977/atxaqy2jvnii647t3cwl.png"
"8d100838-ccc3-42ab-83e3-d1df1142e134","Bilfinger Venture Capital",6.0,"https://res.cloudinary.com/crunchbase-production/image/upload/v1397178562/fed14e7161714f6014d1fa093b882190.png"
